-59899.0	-43.89287787976461	-0.5693833506365866	-46.25388873723023
-59894.0	-48.663435112414156	4.399033684203284	-46.0333841398824
-59889.0	-51.31169981050155	7.282132131102991	-45.77896509360289
-59884.0	-51.269094666491796	8.975752292919669	-45.573546344572605
-59879.0	-49.90310432724566	7.308762653045311	-45.39713492136798
-59874.0	-47.721430022512344	6.624381243965224	-45.20484617544571
-59869.0	-44.36050569418247	3.9621302845133433	-45.04479238489512
-59864.0	-43.87556827410048	-0.493586772312777	-44.90665527165402
-59859.0	-43.57802291229893	0.8330978472188112	-44.759926834944054
-59854.0	-41.36870967826094	-2.368304842269206	-44.62360078486381
-59849.0	-38.99636051368189	-3.525898723272814	-44.51640361381294
-59844.0	-38.41667649952902	-7.1031075623691615	-44.38190495269373
-59839.0	-38.48445724166657	-5.014015005785431	-44.21901204192545
-59834.0	-37.911774160003326	-6.308483933220188	-44.12892158506418
-59829.0	-39.34645144031394	-5.579353085837855	-43.98910024005454
-59824.0	-40.53761307212582	-2.961757050706311	-43.72714902833104
-59819.0	-41.48717602740875	-2.0655643160409	-43.51733419240918
-59814.0	-43.27985638537174	-0.11548410442878106	-43.53427151511869
-59809.0	-45.96938310186844	1.400214053376478	-43.534337459132075
-59804.0	-48.81865630318065	3.97187884517737	-43.35026323702186
-59799.0	-49.78085583577317	5.958515900110664	-43.26961367985825
-59794.0	-49.24419988274871	5.769227372923147	-43.312933496781625
-59789.0	-45.940666425884146	6.787189081239112	-43.29842800824554
-59784.0	-45.50813081391181	0.6743194029075921	-43.209472057409585
-59779.0	-47.5187941292254	4.2525629979899975	-43.02942965334205
-59774.0	-46.40689252163281	3.007229800740725	-42.953701545484364
-59769.0	-45.34045218611155	1.1071198325302718	-42.99185545416549
-59764.0	-43.943488559394524	0.07489279982453988	-42.84859586285984
-59759.0	-42.28307955943409	-1.978830385769647	-42.632923517841846
-59754.0	-37.91638123629982	-1.206390427579297	-42.575392878381535
-59749.0	-34.38145674597876	-6.710624239803198	-42.562691132421605
-59744.0	-36.09787362182929	-6.695419451909392	-42.48165589306268
-59739.0	-38.245159616538	-4.033123806055294	-42.33135063608643
-59734.0	-38.376478394324614	-2.3835339509392472	-42.230342492228374
-59729.0	-37.574870240056015	-2.186674183573158	-42.2452479544711
-59724.0	-40.189277714091176	-3.753171973712152	-42.25836288789287
-59719.0	-44.026698155009406	0.6827799618627969	-42.189525914844126
-59714.0	-44.18854603013051	2.5634675295075855	-42.162708790041506
-59709.0	-43.303935086115864	1.6988748587110978	-42.30182348361632
-59704.0	-43.32450294843952	1.6578157267182412	-42.45185377355665
-59699.0	-44.01602549240367	1.9054717276689142	-42.486649585538544
-59694.0	-45.10923271442513	2.434588702221189	-42.57765900626464
