t,xlin,xnlin
29.43999999999946,-0.34669150144021027,1.2040515937785363
29.45999999999946,-0.343961832776382,1.2086888883439615
29.47999999999946,-0.34590844086919126,1.1959998245599994
29.49999999999946,-0.34480972817217925,1.199358618316477
29.51999999999946,-0.33762519695464593,1.2059918620727696
29.53999999999946,-0.33719174903030674,1.2156432882870187
29.55999999999946,-0.34443918923035255,1.2141126434360199
29.57999999999946,-0.3446723787973514,1.2076277123633357
29.599999999999458,-0.3396688073256599,1.1999121842526128
29.619999999999457,-0.329685065716227,1.1908864458279456
29.639999999999457,-0.3369376997704403,1.2143814556939558
29.659999999999457,-0.33701107676734154,1.205757539055161
29.679999999999456,-0.34512391038908075,1.2067336743816797
29.699999999999456,-0.35104993129373857,1.2011127052601047
29.719999999999455,-0.35711085914868557,1.2009306765379946
29.739999999999455,-0.3703368659551186,1.2161507235788274
29.759999999999454,-0.35151904084791374,1.2178262471643413
29.779999999999454,-0.3442726608926546,1.222345274552973
29.799999999999454,-0.34335794423574,1.224410203567923
29.819999999999453,-0.3538211170883002,1.2297595068614229
29.839999999999453,-0.3510337550184999,1.2374634372359086
29.859999999999452,-0.34546929055931713,1.2324200089355095
29.879999999999452,-0.33734503633529694,1.2391235398406737
29.89999999999945,-0.3418406832440158,1.2340382012333393
29.91999999999945,-0.3428607542237856,1.2303976823407436
29.93999999999945,-0.33777873454155216,1.2363897222502955
29.95999999999945,-0.34841273914696463,1.2363375541897803
29.97999999999945,-0.35058776929327445,1.2308580285337452
29.99999999999945,-0.3538601399416932,1.2225311731233108
30.01999999999945,-0.3581154339867856,1.2266471078666286
30.03999999999945,-0.37188696504011665,1.232079279372788
30.059999999999448,-0.36915251192040044,1.224989045512601
30.079999999999448,-0.37284340847990627,1.2226873329192447
30.099999999999447,-0.38270690495766846,1.2203119485376028
30.119999999999447,-0.3719229164895946,1.2270557104326854
30.139999999999446,-0.3726849500930869,1.2273783432936336
30.159999999999446,-0.3830642110051877,1.2293748786580636
30.179999999999445,-0.383966959502856,1.2219740736310805
30.199999999999445,-0.38198444720275826,1.2085046622373263
30.219999999999445,-0.37999727485195683,1.2045169139726228
30.239999999999444,-0.37466832458832405,1.2134842111990525
30.259999999999444,-0.36587163468894723,1.2043331008244142
30.279999999999443,-0.36356077075839943,1.1982038627031504
30.299999999999443,-0.3586811691671664,1.1914173615717103
30.319999999999443,-0.3631811234300843,1.178336576218883
30.339999999999442,-0.38142036024464204,1.1834094048671575
30.35999999999944,-0.3832582109764913,1.189782248896119
30.37999999999944,-0.3840278619386613,1.1933274395232305
30.39999999999944,-0.38950287522821947,1.205747881364367
30.41999999999944,-0.38190184016006484,1.1911468532229104
30.43999999999944,-0.3829599818830073,1.1986743091525658
30.45999999999944,-0.3854932112993599,1.2032336255109044
30.47999999999944,-0.3887772495548077,1.2066072642574983
30.49999999999944,-0.3901547511388868,1.2101931681213205
30.51999999999944,-0.40250471971123686,1.2141862995878783
30.539999999999438,-0.39594334846402574,1.2168673423014869
30.559999999999437,-0.40219171097241496,1.2087908261610845
30.579999999999437,-0.3957300111858921,1.2200323533118629
30.599999999999437,-0.3902134964595912,1.2247170259644513
30.619999999999436,-0.3917233819852779,1.2132413189545495
30.639999999999436,-0.38938453018081076,1.212439556743605
30.659999999999435,-0.3924598120074649,1.225533261446526
30.679999999999435,-0.38992152889095816,1.2181634640141497
30.699999999999434,-0.3903988719482292,1.2119341335839593
30.719999999999434,-0.4035310055593281,1.2125406731352448
30.739999999999434,-0.3920715927115019,1.2116963843571742
30.759999999999433,-0.3833329359016277,1.2240361263032593
30.779999999999433,-0.3839916339134614,1.2249724532134034
30.799999999999432,-0.39022937194607943,1.2183739952080652
30.819999999999432,-0.3950097982499707,1.2128219782953131
30.83999999999943,-0.3974696706357143,1.2028029283153763
30.85999999999943,-0.3931235519539034,1.1972272275604448
30.87999999999943,-0.3893120628379401,1.1979752090957136
30.89999999999943,-0.3868585083424269,1.1815480473498243
30.91999999999943,-0.3905891320549183,1.1846119253735572
30.93999999999943,-0.36081611532069774,1.1946119916173341
30.95999999999943,-0.3665443490963534,1.2049732439194947
30.97999999999943,-0.3682857871348961,1.2184699672885524
30.999999999999428,-0.37517614997703363,1.231300951635378
31.019999999999428,-0.37140556491370524,1.2436542006101998
31.039999999999427,-0.36203877384171473,1.2426577479001195
31.059999999999427,-0.36499232394916853,1.219960650532747
31.079999999999426,-0.3716954562840404,1.2213398069000185
31.099999999999426,-0.37453178961571915,1.2182758834966911
31.119999999999425,-0.38434914598870307,1.221420230046417
31.139999999999425,-0.38604611476060796,1.2275811297591972
31.159999999999425,-0.3936015749269024,1.2275927704086687
31.179999999999424,-0.3961990241554724,1.2336032670097528
31.199999999999424,-0.40523816884894454,1.2304221781921147
31.219999999999423,-0.4065800808118565,1.2272758641097676
31.239999999999423,-0.4057909726578244,1.223511469300551
31.259999999999422,-0.3949246208902596,1.212160114324041
31.279999999999422,-0.40214901582983864,1.2136068509921027
31.29999999999942,-0.3965072455953483,1.227488528527763
31.31999999999942,-0.39735768399232924,1.2354507994158452
31.33999999999942,-0.3941128085508353,1.2240356034750277
31.35999999999942,-0.39344431647340294,1.2309751548786927
31.37999999999942,-0.3908426614888512,1.2437751651461222
31.39999999999942,-0.40206509286387626,1.241627436861663
31.41999999999942,-0.4013740090116868,1.2386879502073644
31.43999999999942,-0.39991654554739275,1.2340047991137528
31.459999999999418,-0.3943326553694727,1.2444042370362052
31.479999999999418,-0.3908723027715972,1.2466321903040471
31.499999999999417,-0.3900333045752491,1.2468630310100597
31.519999999999417,-0.3923959072826784,1.2440963231218944
